,FKL05,FKL06,0
2294,JAMBI,HULU SUNGAI SELATAN,0
2295,JAMBI,HULU SUNGAI TENGAH,0
2296,JAMBI,HULU SUNGAI UTARA,0
2297,JAMBI,TABALONG,0
2298,JAMBI,TANAH BUMBU,0
2299,JAMBI,BALANGAN,0
2300,JAMBI,KOTA BANJARMASIN,0
2301,JAMBI,KOTA BANJAR BARU,0
2302,JAMBI,PASER,0
2303,JAMBI,KUTAI BARAT,0
2304,JAMBI,KUTAI KARTANEGARA,0
2305,JAMBI,KUTAI TIMUR,0
2306,JAMBI,BERAU,0
2307,JAMBI,PENAJAM PASER UTARA,0
2308,JAMBI,KOTA BALIKPAPAN,0
2309,JAMBI,KOTA SAMARINDA,0
2310,JAMBI,KOTA BONTANG,0
2311,JAMBI,MALINAU,0
2312,JAMBI,BULUNGAN,0
2313,JAMBI,NUNUKAN,0
2314,JAMBI,KOTA TARAKAN,0
2315,JAMBI,BOLAANG MONGONDOW,0
2316,JAMBI,MINAHASA,0
2317,JAMBI,KEPULAUAN SANGIHE,0
2318,JAMBI,KEPULAUAN TALAUD,0
2319,JAMBI,MINAHASA SELATAN,0
2320,JAMBI,MINAHASA UTARA,0
2321,JAMBI,BOLAANG MONGONDOW UTARA,0
2322,JAMBI,SIAU TAGULANDANG BIAR,0
2323,JAMBI,MINAHASA TENGGARA,0
2324,JAMBI,BOLAANG MONGONDOW SELATAN,0
2325,JAMBI,KOTA MANADO,0
2326,JAMBI,KOTA BITUNG,0
2327,JAMBI,KOTA TOMOHON,0
2328,JAMBI,KOTA KOTAMOBAGU,0
2329,JAMBI,BANGGAI KEPULAUAN,0
2330,JAMBI,BANGGAI,0
2331,JAMBI,MOROWALI,0
2332,JAMBI,POSO,0
2333,JAMBI,DONGGALA,0
2334,JAMBI,TOLI-TOLI,0
2335,JAMBI,BUOL,0
2336,JAMBI,PARIGI MOUTONG,0
2337,JAMBI,TOJO UNA-UNA,0
2338,JAMBI,SIGI,0
2339,JAMBI,BANGGAI LAUT,0
2340,JAMBI,MOROWALI UTARA,0
2341,JAMBI,KOTA PALU,0
2342,JAMBI,KEPULAUAN SELAYAR,0
2343,JAMBI,BULUKUMBA,0
2344,JAMBI,BANTAENG,0
2345,JAMBI,JENEPONTO,0
2346,JAMBI,TAKALAR,0
2347,JAMBI,GOWA,0
2348,JAMBI,SINJAI,0
2349,JAMBI,MAROS,0
2350,JAMBI,PANGKAJENE KEPULAUAN,0
2351,JAMBI,BARRU,0
2352,JAMBI,BONE,0
2353,JAMBI,SOPPENG,0
2354,JAMBI,WAJO,0
2355,JAMBI,SIDENRENG RAPPANG,0
2356,JAMBI,PINRANG,0
2357,JAMBI,ENREKANG,0
2358,JAMBI,LUWU,0
2359,JAMBI,TANA TORAJA,0
2360,JAMBI,LUWU UTARA,0
2361,JAMBI,LUWU TIMUR,0
2362,JAMBI,TORAJA UTARA,0
2363,JAMBI,KOTA MAKASSAR,0
2364,JAMBI,KOTA PAREPARE,0
2365,JAMBI,KOTA PALOPO,0
2366,JAMBI,BUTON,0
2367,JAMBI,MUNA,0
2368,JAMBI,KONAWE,0
2369,JAMBI,Kolaka,0
2370,JAMBI,KONAWE SELATAN,0
2371,JAMBI,BOMBANA,0
2372,JAMBI,WAKATOBI,0
2373,JAMBI,KOLAKA UTARA,0
2374,JAMBI,BUTON UTARA,0
2375,JAMBI,KONAWE UTARA,0
2376,JAMBI,KOLAKA TIMUR,0
2377,JAMBI,MUNA BARAT,0
2378,JAMBI,BUTON TENGAH,0
2379,JAMBI,BUTON SELATAN,0
2380,JAMBI,KOTA KENDARI,0
2381,JAMBI,KOTA BAUBAU,0
2382,JAMBI,BOALEMO,0
2383,JAMBI,GORONTALO,0
2384,JAMBI,POHUWATO,0
2385,JAMBI,BONE BOLANGO,0
2386,JAMBI,GORONTALO UTARA,0
2387,JAMBI,KOTA GORONTALO,0
2388,JAMBI,MAJENE,0
2389,JAMBI,POLEWALI MANDAR,0
2390,JAMBI,MAMASA,0
2391,JAMBI,MAMUJU,0
2392,JAMBI,MAMUJU UTARA,0
2393,JAMBI,MAMUJU TENGAH,0
2394,JAMBI,MALUKU TENGGARA BARAT,0
2395,JAMBI,MALUKU TENGGARA,0
2396,JAMBI,MALUKU TENGAH,0
2397,JAMBI,BURU,0
2398,JAMBI,KEPULAUAN ARU,0
2399,JAMBI,SERAM BAGIAN BARAT,0
2400,JAMBI,SERAM BAGIAN TIMUR,0
2401,JAMBI,MALUKU BARAT DAYA,0
2402,JAMBI,BURU SELATAN,0
2403,JAMBI,KOTA AMBON,0
2404,JAMBI,KOTA TUAL,0
2405,JAMBI,HALMAHERA BARAT,0
2406,JAMBI,HALMAHERA TENGAH,0
2407,JAMBI,KEPULAUAN SULA,0
2408,JAMBI,HALMAHERA SELATAN,0
2409,JAMBI,HALMAHERA UTARA,0
2410,JAMBI,HALMAHERA TIMUR,0
2411,JAMBI,PULAU MOROTAI,0
2412,JAMBI,KOTA TERNATE,0
2413,JAMBI,KOTA TIDORE KEPULAUAN,0
2414,JAMBI,FAKFAK,0
2415,JAMBI,KAIMANA,0
2416,JAMBI,TELUK WONDAMA,0
2417,JAMBI,TELUK BINTUNI,0
2418,JAMBI,MANOKWARI,0
2419,JAMBI,SORONG SELATAN,0
2420,JAMBI,SORONG,0
2421,JAMBI,RAJA AMPAT,0
2422,JAMBI,KOTA SORONG,0
2423,JAMBI,MERAUKE,0
2424,JAMBI,JAYAWIJAYA,0
2425,JAMBI,JAYAPURA,0
2426,JAMBI,NABIRE,0
2427,JAMBI,KEPULAUAN YAPEN,0
2428,JAMBI,BIAK NUMFOR,0
2429,JAMBI,PANIAI,0
2430,JAMBI,PUNCAK JAYA,0
2431,JAMBI,MIMIKA,0
2432,JAMBI,BOVEN DIGOEL,0
2433,JAMBI,MAPPI,0
2434,JAMBI,ASMAT,0
2435,JAMBI,YAHUKIMO,0
2436,JAMBI,KEEROM,0
2437,JAMBI,SUPIORI,0
2438,JAMBI,LANNY JAYA,0
2439,JAMBI,KOTA JAYAPURA,0
2440,SUMATERA SELATAN,SIMEULUE,0
2441,SUMATERA SELATAN,ACEH SINGKIL,0
2442,SUMATERA SELATAN,ACEH SELATAN,0
2443,SUMATERA SELATAN,ACEH TENGGARA,0
2444,SUMATERA SELATAN,ACEH TIMUR,0
2445,SUMATERA SELATAN,ACEH TENGAH,0
2446,SUMATERA SELATAN,ACEH BARAT,0
2447,SUMATERA SELATAN,ACEH BESAR,0
2448,SUMATERA SELATAN,PIDIE,0
2449,SUMATERA SELATAN,BIREUEN,0
2450,SUMATERA SELATAN,ACEH UTARA,0
2451,SUMATERA SELATAN,ACEH BARAT DAYA,0
2452,SUMATERA SELATAN,GAYO LUES,0
2453,SUMATERA SELATAN,ACEH TAMIANG,0
2454,SUMATERA SELATAN,NAGAN RAYA,0
2455,SUMATERA SELATAN,ACEH JAYA,0
2456,SUMATERA SELATAN,BENER MERIAH,0
2457,SUMATERA SELATAN,PIDIE JAYA,0
2458,SUMATERA SELATAN,KOTA BANDA ACEH,0
2459,SUMATERA SELATAN,KOTA SABANG,0
2460,SUMATERA SELATAN,KOTA LANGSA,0
2461,SUMATERA SELATAN,KOTA LHOKSEUMAWE,0
2462,SUMATERA SELATAN,KOTA SUBULUSSALAM,0
2463,SUMATERA SELATAN,NIAS,0
2464,SUMATERA SELATAN,MANDAILING NATAL,0
2465,SUMATERA SELATAN,TAPANULI SELATAN,0
2466,SUMATERA SELATAN,TAPANULI TENGAH,0
2467,SUMATERA SELATAN,TAPANULI UTARA,0
2468,SUMATERA SELATAN,TOBA SAMOSIR,0
2469,SUMATERA SELATAN,LABUHAN BATU,0
2470,SUMATERA SELATAN,ASAHAN,0
2471,SUMATERA SELATAN,SIMALUNGUN,0
2472,SUMATERA SELATAN,DAIRI,0
2473,SUMATERA SELATAN,KARO,0
2474,SUMATERA SELATAN,DELI SERDANG,0
2475,SUMATERA SELATAN,LANGKAT,0
2476,SUMATERA SELATAN,HUMBANG HASUNDUTAN,0
2477,SUMATERA SELATAN,PAKPAK BHARAT,0
2478,SUMATERA SELATAN,SAMOSIR,0
2479,SUMATERA SELATAN,SERDANG BEDAGAI,0
2480,SUMATERA SELATAN,BATU BARA,0
2481,SUMATERA SELATAN,PADANG LAWAS UTARA,0
2482,SUMATERA SELATAN,PADANG LAWAS,0
2483,SUMATERA SELATAN,LABUHAN BATU SELATAN,0
2484,SUMATERA SELATAN,LABUHAN BATU UTARA,0
2485,SUMATERA SELATAN,KOTA SIBOLGA,0
2486,SUMATERA SELATAN,KOTA TANJUNG BALAI,0
2487,SUMATERA SELATAN,KOTA PEMATANG SIANTAR,0
2488,SUMATERA SELATAN,KOTA TEBING TINGGI,0
2489,SUMATERA SELATAN,KOTA MEDAN,0
2490,SUMATERA SELATAN,KOTA BINJAI,0
2491,SUMATERA SELATAN,KOTA PADANGSIDIMPUAN,0
2492,SUMATERA SELATAN,KOTA GUNUNGSITOLI,0
2493,SUMATERA SELATAN,KEPULAUAN MENTAWAI,0
2494,SUMATERA SELATAN,PESISIR SELATAN,0
2495,SUMATERA SELATAN,SOLOK,0
2496,SUMATERA SELATAN,SIJUNJUNG,0
2497,SUMATERA SELATAN,TANAH DATAR,0
2498,SUMATERA SELATAN,PADANG PARIAMAN,0
2499,SUMATERA SELATAN,AGAM,0
2500,SUMATERA SELATAN,LIMA PULUH KOTA,0
2501,SUMATERA SELATAN,PASAMAN,0
2502,SUMATERA SELATAN,SOLOK SELATAN,0
2503,SUMATERA SELATAN,DHARMASRAYA,0
2504,SUMATERA SELATAN,PASAMAN BARAT,0
2505,SUMATERA SELATAN,KOTA PADANG,0
2506,SUMATERA SELATAN,KOTA SOLOK,0
2507,SUMATERA SELATAN,KOTA SAWAH LUNTO,0
2508,SUMATERA SELATAN,KOTA PADANG PANJANG,0
2509,SUMATERA SELATAN,KOTA BUKITTINGGI,0
2510,SUMATERA SELATAN,KOTA PAYAKUMBUH,0
2511,SUMATERA SELATAN,KOTA PARIAMAN,0
2512,SUMATERA SELATAN,KUANTAN SINGINGI,0
2513,SUMATERA SELATAN,INDRAGIRI HULU,0
2514,SUMATERA SELATAN,INDRAGIRI HILIR,0
2515,SUMATERA SELATAN,PELALAWAN,0
2516,SUMATERA SELATAN,SIAK,0
2517,SUMATERA SELATAN,KAMPAR,0
2518,SUMATERA SELATAN,ROKAN HULU,0
2519,SUMATERA SELATAN,BENGKALIS,0
2520,SUMATERA SELATAN,ROKAN HILIR,0
2521,SUMATERA SELATAN,KEPULAUAN MERANTI,0
2522,SUMATERA SELATAN,KOTA PEKANBARU,0
2523,SUMATERA SELATAN,KOTA DUMAI,0
2524,SUMATERA SELATAN,MERANGIN,0
2525,SUMATERA SELATAN,SAROLANGUN,0
2526,SUMATERA SELATAN,BATANG HARI,0
2527,SUMATERA SELATAN,MUARO JAMBI,0
2528,SUMATERA SELATAN,TANJUNG JABUNG TIMUR,0
2529,SUMATERA SELATAN,TANJUNG JABUNG BARAT,0
2530,SUMATERA SELATAN,TEBO,0
2531,SUMATERA SELATAN,BUNGO,0
2532,SUMATERA SELATAN,KOTA JAMBI,0
2533,SUMATERA SELATAN,KOTA SUNGAI PENUH,0
2534,SUMATERA SELATAN,OGAN KOMERING ULU,710
2535,SUMATERA SELATAN,OGAN KOMERING ILIR,524
2536,SUMATERA SELATAN,MUARA ENIM,862
2537,SUMATERA SELATAN,LAHAT,470
2538,SUMATERA SELATAN,MUSI RAWAS,479
2539,SUMATERA SELATAN,MUSI BANYUASIN,1463
2540,SUMATERA SELATAN,BANYUASIN,1085
2541,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,186
2542,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,803
2543,SUMATERA SELATAN,OGAN ILIR,441
2544,SUMATERA SELATAN,EMPAT LAWANG,133
2545,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,37
2546,SUMATERA SELATAN,MUSI RAWAS UTARA,112
2547,SUMATERA SELATAN,KOTA PALEMBANG,12036
2548,SUMATERA SELATAN,KOTA PRABUMULIH,881
2549,SUMATERA SELATAN,KOTA PAGAR ALAM,377
2550,SUMATERA SELATAN,KOTA LUBUKLINGGAU,2840
2551,SUMATERA SELATAN,BENGKULU SELATAN,0
2552,SUMATERA SELATAN,REJANG LEBONG,0
2553,SUMATERA SELATAN,BENGKULU UTARA,0
2554,SUMATERA SELATAN,KAUR,0
2555,SUMATERA SELATAN,SELUMA,0
2556,SUMATERA SELATAN,MUKOMUKO,0
2557,SUMATERA SELATAN,LEBONG,0
2558,SUMATERA SELATAN,KEPAHIANG,0
2559,SUMATERA SELATAN,BENGKULU TENGAH,0
2560,SUMATERA SELATAN,KOTA BENGKULU,0
2561,SUMATERA SELATAN,LAMPUNG BARAT,0
2562,SUMATERA SELATAN,TANGGAMUS,0
2563,SUMATERA SELATAN,LAMPUNG SELATAN,0
2564,SUMATERA SELATAN,LAMPUNG TIMUR,0
2565,SUMATERA SELATAN,LAMPUNG TENGAH,0
2566,SUMATERA SELATAN,LAMPUNG UTARA,0
2567,SUMATERA SELATAN,WAY KANAN,0
2568,SUMATERA SELATAN,TULANGBAWANG,0
2569,SUMATERA SELATAN,PESAWARAN,0
2570,SUMATERA SELATAN,PRINGSEWU,0
2571,SUMATERA SELATAN,MESUJI,0
2572,SUMATERA SELATAN,TULANG BAWANG BARAT,0
2573,SUMATERA SELATAN,PESISIR BARAT,0
2574,SUMATERA SELATAN,KOTA BANDAR LAMPUNG,0
2575,SUMATERA SELATAN,KOTA METRO,0
2576,SUMATERA SELATAN,BANGKA,0
2577,SUMATERA SELATAN,BELITUNG,0
2578,SUMATERA SELATAN,BANGKA BARAT,0
2579,SUMATERA SELATAN,BANGKA TENGAH,0
2580,SUMATERA SELATAN,BANGKA SELATAN,0
2581,SUMATERA SELATAN,BELITUNG TIMUR,0
2582,SUMATERA SELATAN,KOTA PANGKAL PINANG,0
2583,SUMATERA SELATAN,KARIMUN,0
2584,SUMATERA SELATAN,BINTAN,0
2585,SUMATERA SELATAN,NATUNA,0
2586,SUMATERA SELATAN,LINGGA,0
2587,SUMATERA SELATAN,KEPULAUAN ANAMBAS,0
2588,SUMATERA SELATAN,KOTA BATAM,0
2589,SUMATERA SELATAN,KOTA TANJUNG PINANG,0
2590,SUMATERA SELATAN,KEPULAUAN SERIBU,0
2591,SUMATERA SELATAN,KOTA JAKARTA SELATAN,0
2592,SUMATERA SELATAN,KOTA JAKARTA TIMUR,0
2593,SUMATERA SELATAN,KOTA JAKARTA PUSAT,0
2594,SUMATERA SELATAN,KOTA JAKARTA BARAT,0
2595,SUMATERA SELATAN,KOTA JAKARTA UTARA,0
2596,SUMATERA SELATAN,BOGOR,0
2597,SUMATERA SELATAN,SUKABUMI,0
2598,SUMATERA SELATAN,CIANJUR,0
2599,SUMATERA SELATAN,BANDUNG,0
2600,SUMATERA SELATAN,GARUT,0
2601,SUMATERA SELATAN,TASIKMALAYA,0
2602,SUMATERA SELATAN,CIAMIS,0
2603,SUMATERA SELATAN,KUNINGAN,0
2604,SUMATERA SELATAN,CIREBON,0
2605,SUMATERA SELATAN,MAJALENGKA,0
2606,SUMATERA SELATAN,SUMEDANG,0
2607,SUMATERA SELATAN,INDRAMAYU,0
2608,SUMATERA SELATAN,SUBANG,0
2609,SUMATERA SELATAN,PURWAKARTA,0
2610,SUMATERA SELATAN,KARAWANG,0
2611,SUMATERA SELATAN,BEKASI,0
2612,SUMATERA SELATAN,BANDUNG BARAT,0
2613,SUMATERA SELATAN,PANGANDARAN,0
2614,SUMATERA SELATAN,KOTA BOGOR,0
2615,SUMATERA SELATAN,KOTA SUKABUMI,0
2616,SUMATERA SELATAN,KOTA BANDUNG,0
2617,SUMATERA SELATAN,KOTA CIREBON,0
2618,SUMATERA SELATAN,KOTA BEKASI,0
2619,SUMATERA SELATAN,KOTA DEPOK,0
2620,SUMATERA SELATAN,KOTA CIMAHI,0
2621,SUMATERA SELATAN,KOTA TASIKMALAYA,0
2622,SUMATERA SELATAN,KOTA BANJAR,0
2623,SUMATERA SELATAN,CILACAP,0
2624,SUMATERA SELATAN,BANYUMAS,0
2625,SUMATERA SELATAN,PURBALINGGA,0
2626,SUMATERA SELATAN,BANJARNEGARA,0
2627,SUMATERA SELATAN,KEBUMEN,0
2628,SUMATERA SELATAN,PURWOREJO,0
2629,SUMATERA SELATAN,WONOSOBO,0
2630,SUMATERA SELATAN,MAGELANG,0
2631,SUMATERA SELATAN,BOYOLALI,0
2632,SUMATERA SELATAN,KLATEN,0
2633,SUMATERA SELATAN,SUKOHARJO,0
2634,SUMATERA SELATAN,WONOGIRI,0
2635,SUMATERA SELATAN,KARANGANYAR,0
2636,SUMATERA SELATAN,SRAGEN,0
2637,SUMATERA SELATAN,GROBOGAN,0
2638,SUMATERA SELATAN,BLORA,0
2639,SUMATERA SELATAN,REMBANG,0
2640,SUMATERA SELATAN,PATI,0
2641,SUMATERA SELATAN,KUDUS,0
2642,SUMATERA SELATAN,JEPARA,0
2643,SUMATERA SELATAN,DEMAK,0
2644,SUMATERA SELATAN,SEMARANG,0
2645,SUMATERA SELATAN,TEMANGGUNG,0
2646,SUMATERA SELATAN,KENDAL,0
2647,SUMATERA SELATAN,BATANG,0
2648,SUMATERA SELATAN,PEKALONGAN,0
2649,SUMATERA SELATAN,PEMALANG,0
2650,SUMATERA SELATAN,TEGAL,0
2651,SUMATERA SELATAN,BREBES,0
2652,SUMATERA SELATAN,KOTA MAGELANG,0
2653,SUMATERA SELATAN,KOTA SURAKARTA,0
2654,SUMATERA SELATAN,KOTA SALATIGA,0
2655,SUMATERA SELATAN,KOTA SEMARANG,0
2656,SUMATERA SELATAN,KOTA PEKALONGAN,0
2657,SUMATERA SELATAN,KOTA TEGAL,0
2658,SUMATERA SELATAN,KULON PROGO,0
2659,SUMATERA SELATAN,BANTUL,0
2660,SUMATERA SELATAN,GUNUNG KIDUL,0
2661,SUMATERA SELATAN,SLEMAN,0
2662,SUMATERA SELATAN,KOTA YOGYAKARTA,0
2663,SUMATERA SELATAN,PACITAN,0
2664,SUMATERA SELATAN,PONOROGO,0
2665,SUMATERA SELATAN,TRENGGALEK,0
2666,SUMATERA SELATAN,TULUNGAGUNG,0
2667,SUMATERA SELATAN,BLITAR,0
2668,SUMATERA SELATAN,KEDIRI,0
2669,SUMATERA SELATAN,MALANG,0
2670,SUMATERA SELATAN,LUMAJANG,0
2671,SUMATERA SELATAN,JEMBER,0
2672,SUMATERA SELATAN,BANYUWANGI,0
2673,SUMATERA SELATAN,BONDOWOSO,0
2674,SUMATERA SELATAN,SITUBONDO,0
2675,SUMATERA SELATAN,PROBOLINGGO,0
2676,SUMATERA SELATAN,PASURUAN,0
2677,SUMATERA SELATAN,SIDOARJO,0
2678,SUMATERA SELATAN,MOJOKERTO,0
2679,SUMATERA SELATAN,JOMBANG,0
2680,SUMATERA SELATAN,NGANJUK,0
2681,SUMATERA SELATAN,MADIUN,0
2682,SUMATERA SELATAN,MAGETAN,0
2683,SUMATERA SELATAN,NGAWI,0
2684,SUMATERA SELATAN,BOJONEGORO,0
2685,SUMATERA SELATAN,TUBAN,0
2686,SUMATERA SELATAN,LAMONGAN,0
2687,SUMATERA SELATAN,GRESIK,0
2688,SUMATERA SELATAN,BANGKALAN,0
2689,SUMATERA SELATAN,SAMPANG,0
2690,SUMATERA SELATAN,PAMEKASAN,0
2691,SUMATERA SELATAN,SUMENEP,0
2692,SUMATERA SELATAN,KOTA KEDIRI,0
2693,SUMATERA SELATAN,KOTA BLITAR,0
2694,SUMATERA SELATAN,KOTA MALANG,0
2695,SUMATERA SELATAN,KOTA PROBOLINGGO,0
2696,SUMATERA SELATAN,KOTA PASURUAN,0
2697,SUMATERA SELATAN,KOTA MOJOKERTO,0
2698,SUMATERA SELATAN,KOTA MADIUN,0
2699,SUMATERA SELATAN,KOTA SURABAYA,0
2700,SUMATERA SELATAN,KOTA BATU,0
2701,SUMATERA SELATAN,PANDEGLANG,0
2702,SUMATERA SELATAN,LEBAK,0
2703,SUMATERA SELATAN,TANGERANG,0
2704,SUMATERA SELATAN,SERANG,0
2705,SUMATERA SELATAN,KOTA TANGERANG,0
2706,SUMATERA SELATAN,KOTA CILEGON,0
2707,SUMATERA SELATAN,KOTA SERANG,0
2708,SUMATERA SELATAN,KOTA TANGERANG SELATAN,0
2709,SUMATERA SELATAN,JEMBRANA,0
2710,SUMATERA SELATAN,TABANAN,0
2711,SUMATERA SELATAN,BADUNG,0
2712,SUMATERA SELATAN,GIANYAR,0
2713,SUMATERA SELATAN,KLUNGKUNG,0
2714,SUMATERA SELATAN,BANGLI,0
2715,SUMATERA SELATAN,KARANG ASEM,0
2716,SUMATERA SELATAN,BULELENG,0
2717,SUMATERA SELATAN,KOTA DENPASAR,0
2718,SUMATERA SELATAN,LOMBOK BARAT,0
2719,SUMATERA SELATAN,LOMBOK TENGAH,0
2720,SUMATERA SELATAN,LOMBOK TIMUR,0
2721,SUMATERA SELATAN,SUMBAWA,0
2722,SUMATERA SELATAN,DOMPU,0
2723,SUMATERA SELATAN,BIMA,0
2724,SUMATERA SELATAN,SUMBAWA BARAT,0
2725,SUMATERA SELATAN,LOMBOK UTARA,0
2726,SUMATERA SELATAN,KOTA MATARAM,0
2727,SUMATERA SELATAN,KOTA BIMA,0
2728,SUMATERA SELATAN,SUMBA BARAT,0
2729,SUMATERA SELATAN,SUMBA TIMUR,0
2730,SUMATERA SELATAN,KUPANG,0
2731,SUMATERA SELATAN,TIMOR TENGAH SELATAN,0
2732,SUMATERA SELATAN,TIMOR TENGAH UTARA,0
2733,SUMATERA SELATAN,BELU,0
2734,SUMATERA SELATAN,ALOR,0
2735,SUMATERA SELATAN,LEMBATA,0
2736,SUMATERA SELATAN,FLORES TIMUR,0
2737,SUMATERA SELATAN,SIKKA,0
2738,SUMATERA SELATAN,ENDE,0
2739,SUMATERA SELATAN,NGADA,0
2740,SUMATERA SELATAN,MANGGARAI,0
2741,SUMATERA SELATAN,ROTE NDAO,0
2742,SUMATERA SELATAN,MANGGARAI BARAT,0
2743,SUMATERA SELATAN,SUMBA TENGAH,0
2744,SUMATERA SELATAN,SUMBA BARAT DAYA,0
2745,SUMATERA SELATAN,NAGEKEO,0
2746,SUMATERA SELATAN,SABU RAIJUA,0
2747,SUMATERA SELATAN,MALAKA,0
2748,SUMATERA SELATAN,KOTA KUPANG,0
2749,SUMATERA SELATAN,SAMBAS,0
2750,SUMATERA SELATAN,BENGKAYANG,0
2751,SUMATERA SELATAN,LANDAK,0
2752,SUMATERA SELATAN,MEMPAWAH,0
2753,SUMATERA SELATAN,SANGGAU,0
2754,SUMATERA SELATAN,KETAPANG,0
2755,SUMATERA SELATAN,SINTANG,0
2756,SUMATERA SELATAN,KAPUAS HULU,0
2757,SUMATERA SELATAN,SEKADAU,0
2758,SUMATERA SELATAN,MELAWI,0
2759,SUMATERA SELATAN,KAYONG UTARA,0
2760,SUMATERA SELATAN,KUBU RAYA,0
2761,SUMATERA SELATAN,KOTA PONTIANAK,0
2762,SUMATERA SELATAN,KOTA SINGKAWANG,0
2763,SUMATERA SELATAN,KOTAWARINGIN BARAT,0
2764,SUMATERA SELATAN,KOTAWARINGIN TIMUR,0
2765,SUMATERA SELATAN,KAPUAS,0
2766,SUMATERA SELATAN,BARITO SELATAN,0
2767,SUMATERA SELATAN,BARITO UTARA,0
2768,SUMATERA SELATAN,SUKAMARA,0
2769,SUMATERA SELATAN,LAMANDAU,0
2770,SUMATERA SELATAN,SERUYAN,0
2771,SUMATERA SELATAN,KATINGAN,0
2772,SUMATERA SELATAN,PULANG PISAU,0
2773,SUMATERA SELATAN,GUNUNG MAS,0
2774,SUMATERA SELATAN,BARITO TIMUR,0
2775,SUMATERA SELATAN,MURUNG RAYA,0
2776,SUMATERA SELATAN,KOTA PALANGKA RAYA,0
2777,SUMATERA SELATAN,TANAH LAUT,0
2778,SUMATERA SELATAN,KOTA BARU,0
2779,SUMATERA SELATAN,BANJAR,0
2780,SUMATERA SELATAN,BARITO KUALA,0
2781,SUMATERA SELATAN,TAPIN,0
2782,SUMATERA SELATAN,HULU SUNGAI SELATAN,0
2783,SUMATERA SELATAN,HULU SUNGAI TENGAH,0
2784,SUMATERA SELATAN,HULU SUNGAI UTARA,0
2785,SUMATERA SELATAN,TABALONG,0
2786,SUMATERA SELATAN,TANAH BUMBU,0
2787,SUMATERA SELATAN,BALANGAN,0
2788,SUMATERA SELATAN,KOTA BANJARMASIN,0
2789,SUMATERA SELATAN,KOTA BANJAR BARU,0
2790,SUMATERA SELATAN,PASER,0
2791,SUMATERA SELATAN,KUTAI BARAT,0
2792,SUMATERA SELATAN,KUTAI KARTANEGARA,0
2793,SUMATERA SELATAN,KUTAI TIMUR,0
2794,SUMATERA SELATAN,BERAU,0
2795,SUMATERA SELATAN,PENAJAM PASER UTARA,0
2796,SUMATERA SELATAN,KOTA BALIKPAPAN,0
2797,SUMATERA SELATAN,KOTA SAMARINDA,0
2798,SUMATERA SELATAN,KOTA BONTANG,0
2799,SUMATERA SELATAN,MALINAU,0
2800,SUMATERA SELATAN,BULUNGAN,0
2801,SUMATERA SELATAN,NUNUKAN,0
2802,SUMATERA SELATAN,KOTA TARAKAN,0
2803,SUMATERA SELATAN,BOLAANG MONGONDOW,0
2804,SUMATERA SELATAN,MINAHASA,0
2805,SUMATERA SELATAN,KEPULAUAN SANGIHE,0
2806,SUMATERA SELATAN,KEPULAUAN TALAUD,0
2807,SUMATERA SELATAN,MINAHASA SELATAN,0
2808,SUMATERA SELATAN,MINAHASA UTARA,0
2809,SUMATERA SELATAN,BOLAANG MONGONDOW UTARA,0
2810,SUMATERA SELATAN,SIAU TAGULANDANG BIAR,0
2811,SUMATERA SELATAN,MINAHASA TENGGARA,0
2812,SUMATERA SELATAN,BOLAANG MONGONDOW SELATAN,0
2813,SUMATERA SELATAN,KOTA MANADO,0
2814,SUMATERA SELATAN,KOTA BITUNG,0
2815,SUMATERA SELATAN,KOTA TOMOHON,0
2816,SUMATERA SELATAN,KOTA KOTAMOBAGU,0
2817,SUMATERA SELATAN,BANGGAI KEPULAUAN,0
2818,SUMATERA SELATAN,BANGGAI,0
2819,SUMATERA SELATAN,MOROWALI,0
2820,SUMATERA SELATAN,POSO,0
2821,SUMATERA SELATAN,DONGGALA,0
2822,SUMATERA SELATAN,TOLI-TOLI,0
2823,SUMATERA SELATAN,BUOL,0
2824,SUMATERA SELATAN,PARIGI MOUTONG,0
2825,SUMATERA SELATAN,TOJO UNA-UNA,0
2826,SUMATERA SELATAN,SIGI,0
2827,SUMATERA SELATAN,BANGGAI LAUT,0
2828,SUMATERA SELATAN,MOROWALI UTARA,0
2829,SUMATERA SELATAN,KOTA PALU,0
2830,SUMATERA SELATAN,KEPULAUAN SELAYAR,0
2831,SUMATERA SELATAN,BULUKUMBA,0
2832,SUMATERA SELATAN,BANTAENG,0
2833,SUMATERA SELATAN,JENEPONTO,0
2834,SUMATERA SELATAN,TAKALAR,0
2835,SUMATERA SELATAN,GOWA,0
2836,SUMATERA SELATAN,SINJAI,0
2837,SUMATERA SELATAN,MAROS,0
2838,SUMATERA SELATAN,PANGKAJENE KEPULAUAN,0
2839,SUMATERA SELATAN,BARRU,0
2840,SUMATERA SELATAN,BONE,0
2841,SUMATERA SELATAN,SOPPENG,0
2842,SUMATERA SELATAN,WAJO,0
2843,SUMATERA SELATAN,SIDENRENG RAPPANG,0
2844,SUMATERA SELATAN,PINRANG,0
2845,SUMATERA SELATAN,ENREKANG,0
2846,SUMATERA SELATAN,LUWU,0
2847,SUMATERA SELATAN,TANA TORAJA,0
2848,SUMATERA SELATAN,LUWU UTARA,0
